,num_passengers,sales_channel,trip_type,purchase_lead,length_of_stay,flight_hour,flight_day,route,booking_origin,wants_extra_baggage,wants_preferred_seat,wants_in_flight_meals,flight_duration,booking_complete
41101,1,Mobile,RoundTrip,1,5,8,7,PERPVG,Australia,1,0,0,5.62,0
41102,1,Internet,RoundTrip,8,5,13,6,PERPVG,China,0,0,0,5.62,1
41103,1,Internet,RoundTrip,1,5,3,5,PERPVG,China,0,0,0,5.62,0
41104,1,Mobile,RoundTrip,24,5,13,6,PERPVG,Australia,1,0,1,5.62,0
41105,1,Internet,RoundTrip,13,5,11,3,PERPVG,Australia,0,0,0,5.62,0
41106,2,Mobile,RoundTrip,38,5,6,7,PERPVG,Australia,1,1,1,5.62,0
41107,1,Internet,RoundTrip,137,5,10,1,PERREP,Cambodia,1,1,1,5.62,0
41108,1,Internet,RoundTrip,6,5,20,4,PERREP,Australia,0,0,0,5.62,0
41109,1,Mobile,RoundTrip,3,5,8,7,PERREP,Australia,0,0,0,5.62,0
41110,2,Internet,RoundTrip,35,5,4,2,PERREP,Australia,0,1,0,5.62,0
41111,1,Internet,RoundTrip,8,5,10,2,PERREP,Indonesia,0,0,0,5.62,0
41112,1,Internet,RoundTrip,37,5,1,2,PERREP,Australia,0,0,1,5.62,0
41113,2,Internet,RoundTrip,104,5,1,4,PERREP,Australia,1,0,0,5.62,0
41114,1,Internet,RoundTrip,16,5,10,1,PERREP,Australia,1,0,0,5.62,0
41115,1,Internet,RoundTrip,169,5,15,7,PERREP,Australia,0,0,0,5.62,0
41116,1,Mobile,RoundTrip,63,5,12,5,PERREP,Australia,0,1,0,5.62,0
41117,1,Internet,RoundTrip,13,5,12,1,PERRGN,Australia,1,0,0,5.62,0
41118,1,Internet,RoundTrip,35,5,7,2,PERRGN,Australia,0,1,0,5.62,0
41119,1,Internet,RoundTrip,148,5,13,3,PERRGN,Australia,0,0,0,5.62,0
41120,1,Internet,RoundTrip,5,5,7,2,PERRGN,Australia,0,1,1,5.62,0
41121,1,Internet,RoundTrip,5,5,9,1,PERSBW,Malaysia,1,1,1,5.62,1
41122,1,Internet,RoundTrip,223,5,8,4,PERSBW,Malaysia,1,0,0,5.62,0
41123,2,Internet,RoundTrip,255,5,23,7,PERSBW,Malaysia,1,1,1,5.62,0
41124,2,Internet,RoundTrip,205,5,5,1,PERSBW,Malaysia,0,0,0,5.62,0
41125,1,Internet,RoundTrip,78,5,4,7,PERSBW,Malaysia,1,0,0,5.62,1
41126,3,Internet,RoundTrip,137,5,12,7,PERSBW,Australia,1,0,0,5.62,0
41127,2,Internet,RoundTrip,106,5,23,1,PERSBW,Malaysia,1,0,0,5.62,0
41128,1,Internet,RoundTrip,127,5,3,1,PERSBW,Australia,1,0,0,5.62,0
41129,5,Mobile,RoundTrip,28,5,9,6,PERSBW,Malaysia,1,1,1,5.62,0
41130,2,Internet,RoundTrip,69,5,3,2,PERSBW,Malaysia,1,1,0,5.62,0
41131,2,Internet,RoundTrip,50,5,13,3,PERSBW,Malaysia,1,1,0,5.62,1
41132,1,Mobile,RoundTrip,44,5,14,2,PERSBW,Malaysia,1,1,1,5.62,1
41133,1,Internet,RoundTrip,135,5,9,6,PERSBW,Malaysia,1,0,0,5.62,1
41134,2,Internet,RoundTrip,126,5,7,6,PERSBW,Malaysia,1,1,0,5.62,0
41135,2,Internet,RoundTrip,16,5,13,2,PERSBW,Australia,1,1,0,5.62,0
41136,1,Internet,RoundTrip,69,5,10,5,PERSBW,Malaysia,1,1,0,5.62,0
41137,1,Internet,RoundTrip,40,5,14,1,PERSBW,Malaysia,0,0,0,5.62,0
41138,1,Internet,RoundTrip,14,5,12,4,PERSBW,Malaysia,0,0,0,5.62,1
41139,1,Internet,RoundTrip,41,5,1,6,PERSBW,Malaysia,1,1,0,5.62,0
41140,4,Internet,RoundTrip,64,5,3,1,PERSDK,Malaysia,0,0,1,5.62,0
41141,1,Internet,RoundTrip,95,5,15,2,PERSDK,Malaysia,1,0,0,5.62,0
41142,1,Internet,RoundTrip,171,5,6,6,PERSDK,Australia,0,1,0,5.62,0
41143,1,Mobile,RoundTrip,23,5,8,2,PERSGN,Australia,1,0,0,5.62,0
41144,1,Mobile,RoundTrip,50,5,9,3,PERSGN,Australia,0,0,1,5.62,0
41145,2,Internet,RoundTrip,129,5,6,1,PERSGN,Australia,0,0,0,5.62,0
41146,1,Mobile,RoundTrip,52,5,20,7,PERSGN,Australia,1,1,0,5.62,0
41147,2,Mobile,RoundTrip,45,5,8,3,PERSGN,Australia,0,0,1,5.62,0
41148,1,Mobile,RoundTrip,49,5,11,4,PERSGN,Australia,1,1,1,5.62,0
41149,1,Mobile,RoundTrip,48,5,7,5,PERSGN,Australia,0,1,0,5.62,0
41150,2,Internet,RoundTrip,63,5,4,5,PERSGN,Australia,1,0,1,5.62,0
41151,1,Internet,RoundTrip,2,5,4,5,PERSGN,Australia,1,0,0,5.62,0
41152,1,Mobile,RoundTrip,17,5,15,3,PERSGN,Australia,0,0,1,5.62,0
41153,1,Internet,RoundTrip,21,5,14,3,PERSGN,Vietnam,0,1,0,5.62,1
41154,2,Internet,RoundTrip,29,5,6,1,PERSGN,Australia,1,0,1,5.62,0
41155,2,Internet,RoundTrip,20,5,1,5,PERSGN,Australia,0,0,1,5.62,0
41156,1,Mobile,RoundTrip,24,5,1,7,PERSGN,Australia,1,1,1,5.62,0
41157,1,Internet,RoundTrip,31,5,2,6,PERSGN,Australia,1,0,0,5.62,0
41158,1,Internet,RoundTrip,135,5,9,7,PERSGN,Australia,0,0,0,5.62,0
41159,1,Mobile,RoundTrip,37,5,2,2,PERSGN,Indonesia,0,0,0,5.62,0
41160,1,Internet,RoundTrip,7,5,15,4,PERSGN,Australia,0,0,0,5.62,0
41161,1,Internet,RoundTrip,32,5,14,6,PERSGN,Australia,0,0,0,5.62,0
41162,1,Internet,RoundTrip,32,5,13,7,PERSGN,Australia,0,1,0,5.62,0
41163,1,Internet,RoundTrip,5,5,12,7,PERSGN,Australia,0,0,0,5.62,0
41164,1,Internet,RoundTrip,17,5,5,6,PERSGN,Vietnam,0,0,0,5.62,1
41165,1,Internet,RoundTrip,135,5,10,7,PERSGN,Australia,0,0,0,5.62,0
41166,1,Mobile,RoundTrip,46,5,23,6,PERSGN,Australia,1,1,0,5.62,0
41167,2,Internet,RoundTrip,48,5,11,4,PERSGN,Australia,0,0,0,5.62,0
41168,2,Internet,RoundTrip,12,5,12,1,PERSGN,Vietnam,1,0,1,5.62,1
41169,1,Internet,RoundTrip,30,5,5,2,PERSGN,Australia,0,1,0,5.62,0
41170,1,Internet,RoundTrip,8,5,11,2,PERSGN,Australia,1,1,1,5.62,0
41171,2,Internet,RoundTrip,215,5,8,4,PERSGN,Australia,0,0,0,5.62,0
41172,3,Internet,RoundTrip,0,5,2,1,PERSGN,Australia,1,1,1,5.62,0
41173,1,Mobile,RoundTrip,73,5,20,7,PERSGN,Australia,0,0,0,5.62,0
41174,1,Mobile,RoundTrip,33,5,10,5,PERSGN,Australia,0,1,1,5.62,0
41175,2,Internet,RoundTrip,33,5,9,4,PERSGN,Australia,1,0,0,5.62,0
41176,1,Internet,RoundTrip,5,5,8,4,PERSGN,Australia,1,0,0,5.62,0
41177,1,Mobile,RoundTrip,11,5,9,7,PERSGN,Australia,1,0,0,5.62,0
41178,2,Internet,RoundTrip,240,5,6,7,PERSGN,Australia,1,0,1,5.62,0
41179,2,Internet,RoundTrip,134,5,3,5,PERSGN,Australia,0,0,0,5.62,0
41180,1,Internet,RoundTrip,106,5,3,4,PERSGN,Australia,0,0,0,5.62,0
41181,1,Internet,RoundTrip,158,5,3,5,PERSGN,Australia,1,1,1,5.62,0
41182,1,Internet,RoundTrip,1,5,12,3,PERSGN,Australia,0,0,0,5.62,0
41183,1,Mobile,RoundTrip,54,5,10,5,PERSGN,Australia,1,0,0,5.62,0
41184,1,Internet,RoundTrip,57,5,23,2,PERSGN,Australia,0,0,0,5.62,0
41185,1,Internet,RoundTrip,19,5,11,4,PERSGN,Australia,0,0,1,5.62,0
41186,1,Internet,RoundTrip,1,5,8,3,PERSGN,Australia,1,0,1,5.62,0
41187,2,Internet,RoundTrip,72,5,10,6,PERSGN,Australia,1,0,0,5.62,0
41188,4,Internet,RoundTrip,5,5,5,2,PERSGN,Australia,1,0,1,5.62,0
41189,1,Internet,RoundTrip,12,5,6,5,PERSGN,Australia,1,0,1,5.62,0
41190,1,Internet,RoundTrip,19,5,0,4,PERSGN,Australia,0,1,0,5.62,0
41191,2,Internet,RoundTrip,11,5,3,5,PERSGN,Australia,1,0,1,5.62,1
41192,1,Internet,RoundTrip,317,5,0,1,PERSGN,Australia,1,1,0,5.62,0
41193,1,Internet,RoundTrip,32,5,14,3,PERSGN,Australia,0,0,0,5.62,0
41194,1,Mobile,RoundTrip,137,5,10,6,PERSGN,Australia,1,0,1,5.62,0
41195,1,Internet,RoundTrip,3,5,6,2,PERSGN,Australia,0,0,0,5.62,0
41196,1,Internet,RoundTrip,19,5,3,4,PERSGN,Australia,1,0,0,5.62,0
41197,1,Internet,RoundTrip,86,5,4,1,PERSGN,Malaysia,1,1,1,5.62,0
41198,1,Mobile,RoundTrip,317,5,1,1,PERSIN,Singapore,0,1,0,5.62,0
41199,2,Internet,RoundTrip,88,5,0,5,PERSIN,Australia,1,0,0,5.62,0
41200,2,Internet,RoundTrip,20,5,23,1,PERSIN,Singapore,1,0,0,5.62,0
41201,1,Internet,RoundTrip,254,5,15,7,PERSIN,Australia,1,0,0,5.62,0
41202,2,Mobile,RoundTrip,317,5,3,1,PERSIN,Singapore,1,1,0,5.62,0
41203,2,Internet,RoundTrip,313,5,15,6,PERSIN,Australia,1,0,0,5.62,0
41204,1,Internet,RoundTrip,21,5,12,3,PERSIN,Australia,0,0,0,5.62,0
41205,2,Internet,RoundTrip,395,5,15,5,PERSIN,Australia,0,1,0,5.62,0
41206,8,Mobile,RoundTrip,244,5,3,6,PERSIN,Australia,1,0,0,5.62,0
41207,1,Internet,RoundTrip,99,5,1,2,PERSIN,Australia,0,0,1,5.62,0
41208,2,Internet,RoundTrip,6,5,10,7,PERSIN,Singapore,1,1,0,5.62,0
41209,1,Internet,RoundTrip,324,5,1,1,PERSIN,Australia,1,1,1,5.62,0
41210,1,Internet,RoundTrip,0,5,8,1,PERSUB,Australia,1,0,0,5.62,0
41211,4,Internet,RoundTrip,12,5,2,2,PERSZX,China,1,0,1,5.62,1
41212,1,Internet,RoundTrip,54,5,10,5,PERSZX,Australia,0,0,1,5.62,0
41213,1,Internet,RoundTrip,58,5,12,1,PERSZX,China,1,1,1,5.62,1
41214,1,Mobile,RoundTrip,36,5,12,1,PERTGG,Malaysia,0,0,1,5.62,1
41215,1,Internet,RoundTrip,179,5,11,1,PERTGG,Malaysia,0,0,1,5.62,1
41216,3,Internet,RoundTrip,21,5,2,5,PERTPE,Taiwan,1,0,0,5.62,0
41217,3,Internet,RoundTrip,72,5,7,3,PERTPE,Taiwan,1,0,0,5.62,0
41218,1,Internet,RoundTrip,45,5,16,2,PERTPE,Taiwan,1,1,1,5.62,0
41219,1,Internet,RoundTrip,35,5,12,2,PERTPE,China,1,0,0,5.62,0
41220,1,Internet,RoundTrip,247,5,4,1,PERTPE,Taiwan,0,0,1,5.62,0
41221,1,Internet,RoundTrip,10,5,11,7,PERTPE,Australia,0,0,1,5.62,0
41222,3,Internet,RoundTrip,50,5,10,4,PERTPE,Australia,1,1,0,5.62,0
41223,1,Internet,RoundTrip,6,5,10,7,PERTPE,Australia,1,0,0,5.62,1
41224,4,Internet,RoundTrip,93,5,8,2,PERTPE,Taiwan,1,1,0,5.62,0
41225,1,Internet,RoundTrip,64,5,9,1,PERTPE,Taiwan,0,0,0,5.62,0
41226,1,Internet,RoundTrip,10,5,19,7,PERTPE,Taiwan,1,1,1,5.62,0
41227,1,Internet,RoundTrip,26,5,22,5,PERTPE,Australia,0,0,1,5.62,0
41228,1,Mobile,RoundTrip,2,5,8,5,PERTPE,Taiwan,0,0,0,5.62,0
41229,1,Internet,RoundTrip,20,5,8,1,PERTPE,Australia,1,0,1,5.62,0
41230,3,Internet,RoundTrip,95,5,16,6,PERTPE,Taiwan,0,0,1,5.62,0
41231,1,Internet,RoundTrip,10,5,14,2,PERTPE,Australia,0,0,0,5.62,0
41232,1,Internet,RoundTrip,30,5,8,7,PERTPE,Australia,1,0,0,5.62,0
41233,1,Internet,RoundTrip,54,5,16,4,PERTPE,Taiwan,1,0,1,5.62,0
41234,1,Internet,RoundTrip,23,5,14,1,PERTPE,Australia,0,0,0,5.62,0
41235,1,Internet,RoundTrip,6,5,9,1,PERTPE,Australia,0,0,1,5.62,0
41236,2,Internet,RoundTrip,334,5,9,5,PERTPE,Taiwan,0,0,1,5.62,0
41237,1,Internet,RoundTrip,31,5,9,6,PERTPE,Australia,1,1,0,5.62,0
41238,3,Internet,RoundTrip,75,5,12,5,PERTPE,Taiwan,1,1,1,5.62,0
41239,1,Internet,RoundTrip,35,5,9,3,PERTPE,Australia,0,0,0,5.62,0
41240,3,Internet,RoundTrip,4,5,9,1,PERTPE,Taiwan,0,0,0,5.62,0
41241,1,Internet,RoundTrip,5,5,5,2,PERTPE,Australia,1,0,0,5.62,0
41242,1,Internet,RoundTrip,34,5,14,4,PERTRZ,Australia,0,0,1,5.62,0
41243,1,Internet,RoundTrip,20,5,7,1,PERTRZ,Australia,1,0,1,5.62,0
41244,1,Internet,RoundTrip,108,5,12,3,PERTRZ,Australia,1,1,1,5.62,0
41245,1,Internet,RoundTrip,24,5,10,7,PERTRZ,Australia,1,0,0,5.62,0
41246,3,Internet,RoundTrip,78,5,13,3,PERTWU,Malaysia,1,1,0,5.62,1
41247,2,Internet,RoundTrip,20,5,5,5,PERTWU,Australia,1,0,0,5.62,0
41248,2,Mobile,RoundTrip,76,5,2,5,PERTWU,Malaysia,1,0,1,5.62,0
41249,1,Internet,RoundTrip,68,5,13,6,PERTWU,Malaysia,1,1,0,5.62,1
41250,1,Internet,RoundTrip,10,5,13,6,PERUTP,Australia,1,1,1,5.62,0
41251,1,Mobile,RoundTrip,16,5,23,7,PERUTP,Australia,0,1,0,5.62,0
41252,1,Internet,RoundTrip,288,5,13,1,PERUTP,Australia,0,1,0,5.62,0
41253,1,Internet,RoundTrip,33,5,10,4,PERUTP,Australia,0,1,1,5.62,0
41254,1,Internet,RoundTrip,13,5,10,3,PERUTP,Australia,0,1,1,5.62,0
41255,1,Internet,RoundTrip,283,5,1,6,PERUTP,Australia,0,1,0,5.62,0
41256,1,Internet,RoundTrip,35,5,10,2,PERUTP,Australia,0,0,0,5.62,0
41257,1,Internet,RoundTrip,151,5,9,5,PERUTP,Australia,0,1,0,5.62,0
41258,1,Mobile,RoundTrip,59,5,20,6,PERUTP,Australia,0,0,0,5.62,0
41259,1,Internet,RoundTrip,32,5,10,5,PERUTP,Australia,0,0,0,5.62,0
41260,1,Mobile,RoundTrip,143,5,20,6,PERUTP,Australia,0,0,0,5.62,0
41261,1,Internet,RoundTrip,15,5,13,1,PERUTP,Australia,0,1,0,5.62,0
41262,1,Internet,RoundTrip,288,5,22,1,PERUTP,Australia,0,1,0,5.62,0
41263,1,Internet,RoundTrip,6,5,12,1,PNHSYD,Australia,0,0,1,8.58,1
41264,1,Mobile,RoundTrip,19,5,14,3,PNHSYD,United States,0,0,0,8.58,0
41265,1,Internet,RoundTrip,33,5,11,5,PNHSYD,Australia,0,0,1,8.58,0
41266,1,Internet,RoundTrip,60,5,7,6,PNHSYD,Australia,1,0,0,8.58,0
41267,1,Mobile,RoundTrip,83,5,12,7,PNHSYD,Cambodia,0,0,1,8.58,1
41268,1,Mobile,RoundTrip,89,5,13,6,PNHSYD,France,0,0,0,8.58,0
41269,1,Internet,RoundTrip,22,5,13,4,PNHTPE,Cambodia,0,0,0,4.67,0
41270,2,Internet,RoundTrip,79,5,16,1,PNKTPE,Taiwan,1,1,1,4.67,0
41271,1,Internet,RoundTrip,40,5,11,3,PUSRGN,South Korea,0,0,0,6.33,0
41272,1,Internet,RoundTrip,234,5,1,4,PUSSBW,Malaysia,1,0,0,6.33,0
41273,5,Internet,RoundTrip,236,5,6,2,PUSSBW,Malaysia,1,0,0,6.33,0
41274,4,Internet,RoundTrip,49,5,4,5,PUSSGN,South Korea,1,0,1,6.33,0
41275,1,Internet,RoundTrip,17,5,17,5,PUSSIN,South Korea,0,0,0,6.33,0
41276,4,Internet,RoundTrip,110,5,5,3,PUSSIN,South Korea,1,1,0,6.33,0
41277,1,Internet,RoundTrip,158,5,10,4,PUSSIN,South Korea,0,0,1,6.33,0
41278,1,Internet,RoundTrip,89,5,13,4,PUSSIN,Singapore,0,0,0,6.33,0
41279,3,Internet,RoundTrip,95,5,7,1,PUSSIN,South Korea,1,0,0,6.33,0
41280,3,Internet,RoundTrip,54,5,13,7,PUSSIN,South Korea,1,0,0,6.33,0
41281,1,Internet,RoundTrip,20,5,5,1,PUSSIN,Singapore,0,0,0,6.33,0
41282,1,Internet,RoundTrip,26,5,2,4,PUSSIN,Singapore,1,1,0,6.33,0
41283,1,Internet,RoundTrip,106,5,6,7,PUSSIN,South Korea,1,1,0,6.33,0
41284,2,Internet,RoundTrip,171,5,13,4,PUSSIN,Singapore,0,0,1,6.33,0
41285,3,Internet,RoundTrip,104,5,2,3,PUSSIN,Singapore,1,1,1,6.33,1
41286,3,Internet,RoundTrip,255,5,5,1,PUSSIN,South Korea,1,0,0,6.33,0
41287,1,Internet,RoundTrip,34,5,6,2,PUSSIN,South Korea,0,0,0,6.33,0
41288,2,Internet,RoundTrip,32,5,14,4,PUSSIN,South Korea,1,1,0,6.33,0
41289,4,Internet,RoundTrip,214,5,5,4,PUSSIN,South Korea,1,1,1,6.33,0
41290,1,Internet,RoundTrip,34,5,2,6,PUSSIN,South Korea,1,0,0,6.33,0
41291,1,Internet,RoundTrip,34,5,21,3,PUSSIN,Singapore,1,1,1,6.33,0
41292,4,Internet,RoundTrip,44,5,9,2,PUSSIN,South Korea,1,1,1,6.33,0
41293,2,Internet,RoundTrip,81,5,4,5,PUSSIN,Malaysia,1,1,1,6.33,1
41294,1,Internet,RoundTrip,29,5,2,4,PUSSIN,South Korea,0,0,0,6.33,0
41295,3,Internet,RoundTrip,252,5,3,1,PUSSIN,South Korea,1,0,0,6.33,0
41296,1,Internet,RoundTrip,97,5,9,2,PUSSIN,South Korea,1,0,0,6.33,0
41297,1,Internet,RoundTrip,23,5,3,2,PUSSIN,South Korea,0,0,0,6.33,0
41298,1,Internet,RoundTrip,31,5,23,4,PUSSIN,United Kingdom,0,0,0,6.33,0
41299,1,Internet,RoundTrip,3,5,7,4,PUSSIN,Singapore,0,0,0,6.33,0
41300,2,Internet,RoundTrip,64,5,13,3,PUSSIN,South Korea,0,0,0,6.33,0
41301,2,Internet,RoundTrip,16,5,14,6,PUSSIN,South Korea,1,0,1,6.33,0
41302,4,Internet,RoundTrip,57,5,13,4,PUSSIN,South Korea,1,0,0,6.33,0
41303,2,Internet,RoundTrip,29,5,8,4,PUSSYD,South Korea,0,0,1,8.58,0
41304,2,Internet,RoundTrip,20,5,5,2,PUSSYD,South Korea,1,0,0,8.58,0
41305,1,Mobile,RoundTrip,36,5,12,6,PUSSYD,Australia,0,0,0,8.58,0
41306,2,Mobile,RoundTrip,112,5,14,1,PUSSYD,South Korea,1,0,1,8.58,0
41307,2,Internet,RoundTrip,56,5,11,1,PUSSYD,South Korea,1,0,0,8.58,0
41308,1,Mobile,RoundTrip,26,5,12,7,PUSSYD,South Korea,0,0,0,8.58,0
41309,1,Internet,RoundTrip,66,5,7,5,PUSSYD,South Korea,0,1,1,8.58,0
41310,1,Internet,RoundTrip,24,5,1,6,PUSSYD,Australia,1,1,1,8.58,0
41311,1,Internet,RoundTrip,138,5,4,3,PUSSYD,South Korea,0,1,1,8.58,0
41312,3,Internet,RoundTrip,35,5,13,1,PUSSYD,South Korea,1,1,1,8.58,0
41313,1,Internet,RoundTrip,35,5,13,1,PUSSYD,South Korea,0,1,1,8.58,0
41314,2,Mobile,RoundTrip,172,5,1,6,PVGREP,China,0,0,0,5.33,0
41315,1,Mobile,RoundTrip,54,5,15,6,PVGREP,China,0,0,0,5.33,0
41316,1,Internet,RoundTrip,74,5,15,5,PVGRGN,Myanmar (Burma),1,1,1,5.33,0
41317,1,Internet,RoundTrip,5,5,9,3,PVGSIN,Malaysia,1,1,0,5.33,1
41318,1,Internet,RoundTrip,1,5,3,5,PVGSIN,Malaysia,1,1,1,5.33,1
41319,4,Internet,RoundTrip,171,5,5,6,PVGSIN,China,1,0,1,5.33,0
41320,3,Mobile,RoundTrip,113,5,4,3,PVGSIN,China,1,0,0,5.33,0
41321,1,Internet,RoundTrip,394,5,18,7,PVGSIN,China,0,1,0,5.33,0
41322,3,Internet,RoundTrip,423,5,17,1,PVGSIN,China,1,0,1,5.33,0
41323,1,Internet,RoundTrip,53,5,10,6,PVGSIN,China,0,0,1,5.33,0
41324,3,Internet,RoundTrip,68,5,8,4,PVGSIN,China,0,0,0,5.33,0
41325,2,Internet,RoundTrip,339,5,6,2,PVGSIN,China,1,0,0,5.33,0
41326,3,Internet,RoundTrip,336,5,3,4,PVGSIN,Malaysia,0,0,0,5.33,1
41327,4,Internet,RoundTrip,215,5,8,3,PVGSIN,China,1,0,0,5.33,0
41328,2,Mobile,RoundTrip,172,5,3,1,PVGSIN,China,1,0,1,5.33,0
41329,2,Internet,RoundTrip,49,5,4,3,PVGSIN,China,1,0,0,5.33,0
41330,4,Internet,RoundTrip,185,5,1,1,PVGSIN,China,1,0,0,5.33,0
41331,2,Internet,RoundTrip,20,5,7,3,PVGSIN,Malaysia,0,0,0,5.33,1
41332,3,Internet,RoundTrip,130,5,11,3,PVGSIN,China,1,1,1,5.33,1
41333,2,Internet,RoundTrip,395,5,17,7,PVGSIN,China,0,0,0,5.33,0
41334,1,Internet,RoundTrip,37,5,15,3,PVGSIN,China,0,0,0,5.33,0
41335,1,Internet,RoundTrip,17,5,13,4,PVGSIN,United Kingdom,0,0,0,5.33,0
41336,2,Mobile,RoundTrip,185,5,13,1,PVGSIN,China,1,0,0,5.33,1
41337,2,Mobile,RoundTrip,48,5,14,7,PVGSIN,China,0,0,0,5.33,0
41338,4,Internet,RoundTrip,52,5,13,7,PVGSIN,China,1,0,0,5.33,0
41339,1,Mobile,RoundTrip,39,5,15,5,PVGSIN,China,1,0,0,5.33,0
41340,2,Mobile,RoundTrip,443,5,5,1,PVGSIN,China,1,0,0,5.33,0
41341,4,Internet,RoundTrip,211,5,10,7,PVGSIN,China,0,0,0,5.33,0
41342,1,Internet,RoundTrip,6,5,4,3,PVGSIN,Singapore,0,0,0,5.33,0
41343,2,Internet,RoundTrip,191,5,3,1,PVGSIN,Hong Kong,0,0,0,5.33,0
41344,1,Internet,RoundTrip,72,5,6,5,PVGSIN,Philippines,0,1,1,5.33,1
41345,4,Mobile,RoundTrip,222,5,4,4,PVGSIN,China,1,0,0,5.33,0
41346,2,Mobile,RoundTrip,165,5,12,1,PVGSIN,China,1,0,1,5.33,0
41347,1,Mobile,RoundTrip,65,5,10,2,PVGSIN,China,0,0,0,5.33,0
41348,1,Internet,RoundTrip,1,5,15,7,PVGSUB,Germany,0,0,1,5.33,1
41349,1,Mobile,RoundTrip,59,5,16,6,PVGSUB,Indonesia,0,0,0,5.33,0
41350,1,Internet,RoundTrip,19,5,4,3,PVGSUB,China,1,0,0,5.33,1
41351,1,Internet,RoundTrip,4,5,11,2,PVGSYD,Australia,1,1,1,8.58,0
41352,1,Internet,RoundTrip,21,5,12,4,PVGSYD,Australia,0,0,0,8.58,0
41353,1,Internet,RoundTrip,50,5,12,2,PVGSYD,Australia,0,0,1,8.58,0
41354,2,Mobile,RoundTrip,28,5,3,6,PVGTGG,China,1,0,0,5.33,0
41355,1,Internet,RoundTrip,59,5,5,4,PVGTGG,China,1,0,0,5.33,0
41356,1,Internet,RoundTrip,380,5,14,3,PVGTGG,China,0,1,1,5.33,0
41357,1,Internet,RoundTrip,61,5,6,2,PVGTGG,China,0,0,0,5.33,0
41358,1,Internet,RoundTrip,32,5,17,4,PVGTWU,China,1,0,1,5.33,0
41359,2,Internet,RoundTrip,68,5,11,7,PVGTWU,China,1,0,0,5.33,0
41360,1,Mobile,RoundTrip,9,5,5,6,PVGTWU,China,0,0,0,5.33,0
41361,1,Internet,RoundTrip,77,5,5,5,PVGTWU,China,0,0,0,5.33,0
41362,1,Internet,RoundTrip,62,5,9,3,PVGTWU,China,1,0,0,5.33,0
41363,1,Internet,RoundTrip,51,5,9,4,PVGTWU,China,1,0,0,5.33,0
41364,2,Internet,RoundTrip,296,5,4,3,PVGTWU,Japan,0,0,0,5.33,0
41365,2,Mobile,RoundTrip,289,5,13,2,PVGTWU,China,1,1,1,5.33,1
41366,2,Internet,RoundTrip,104,5,9,5,PVGTWU,China,1,0,0,5.33,0
41367,2,Internet,RoundTrip,39,5,6,7,PVGTWU,China,0,0,0,5.33,0
41368,1,Mobile,RoundTrip,226,5,16,6,PVGTWU,Malaysia,0,0,0,5.33,0
41369,1,Mobile,RoundTrip,29,5,13,2,PVGTWU,China,0,1,0,5.33,0
41370,2,Internet,RoundTrip,50,5,1,1,PVGTWU,China,1,1,1,5.33,0
41371,1,Mobile,RoundTrip,47,5,8,5,PVGTWU,China,0,0,0,5.33,0
41372,2,Internet,RoundTrip,78,5,6,4,PVGTWU,China,1,0,0,5.33,0
41373,3,Internet,RoundTrip,101,5,4,6,PVGTWU,China,1,0,0,5.33,0
41374,1,Internet,RoundTrip,119,5,4,3,PVGTWU,China,0,0,0,5.33,0
41375,2,Internet,RoundTrip,247,5,15,1,PVGTWU,United States,0,0,0,5.33,0
41376,1,Internet,RoundTrip,233,5,8,1,PVGTWU,China,1,1,0,5.33,1
41377,2,Internet,RoundTrip,69,5,7,6,PVGTWU,China,1,1,0,5.33,1
41378,1,Internet,RoundTrip,8,5,3,1,PVGTWU,China,0,0,0,5.33,0
41379,3,Internet,RoundTrip,193,5,12,1,PVGTWU,China,1,0,0,5.33,0
41380,1,Internet,RoundTrip,18,5,14,6,PVGTWU,China,0,0,0,5.33,0
41381,3,Mobile,RoundTrip,303,5,4,1,PVGTWU,China,0,0,0,5.33,0
41382,1,Internet,RoundTrip,5,5,5,5,PVGTWU,China,0,1,1,5.33,0
41383,1,Internet,RoundTrip,147,5,2,4,PVGTWU,China,1,1,0,5.33,1
41384,1,Mobile,RoundTrip,303,5,6,1,PVGTWU,China,0,0,0,5.33,0
41385,3,Internet,RoundTrip,69,5,9,5,PVGTWU,United States,0,0,0,5.33,0
41386,2,Internet,RoundTrip,152,5,6,2,PVGTWU,China,1,0,0,5.33,0
41387,1,Internet,RoundTrip,32,5,15,3,PVGTWU,China,1,0,0,5.33,0
41388,1,Internet,RoundTrip,280,5,7,2,PVGURT,China,0,0,0,5.33,0
41389,2,Internet,RoundTrip,116,5,6,3,PVGURT,China,1,0,0,5.33,0
41390,1,Internet,RoundTrip,1,5,4,1,PVGURT,China,1,0,0,5.33,0
41391,2,Internet,RoundTrip,68,5,21,1,REPSYD,Australia,0,0,0,8.58,0
41392,1,Internet,RoundTrip,7,5,2,4,REPSYD,Australia,1,0,0,8.58,0
41393,1,Internet,RoundTrip,18,5,4,7,REPSYD,Australia,0,0,0,8.58,0
41394,2,Internet,RoundTrip,43,5,2,4,REPSYD,Australia,0,0,0,8.58,0
41395,1,Mobile,RoundTrip,42,5,3,4,REPSYD,Australia,1,0,1,8.58,0
41396,2,Internet,RoundTrip,14,5,2,5,REPSYD,Australia,0,1,1,8.58,0
41397,2,Internet,RoundTrip,107,5,1,5,REPSYD,Australia,0,1,1,8.58,0
